valor;descricao;local;bairro/cidade;quarto-min;quarto-max;garagem-min;garagem-max;banheiro-min;banheiro-max;area(m2)-min;area(m2)-max;iptu;condominio;novidade;suite;acabamento
810000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua André Rocha; Taquara;5;5;4;4;2;2;360;360;120;0;Nenhuma;0;0
741225;Já conhece o YORK PRIME RESIDÊNCIA?  Casas independentes em condomínio fechando em Vargem Grande, com 4 quartos. Valor total do imóvel é referente ao valor anunciado para financiam...;Rua Mário Lisboa de Carvalho; Vargem Grande;4;4;2;2;4;4;206;206;0;600;Nenhuma;0;0
1500000;Casa em condomínio fechado com salão, varanda, 4 quartos sendo 2 suítes, cozinha, banheiro social e dependências de empregada. Piscina e espaço para construção de sauna, churrasque...;Rua Conselheiro Lampreia; Cosme Velho;4;4;4;4;2;2;211;211;2605;325;Nenhuma;1;0
900000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Potiguara; Freguesia;3;3;2;2;5;5;184;184;140;800;Nenhuma;0;0
850000;Oportunidade! Venha morar num recanto de silêncio e paz, com vista para a Baia de Guanabara. Casarão com ampla sala com saída para o deck, lavabo, sala de jantar, cozinha com armár...;Rua Viúva Amaral; Bancários;4;4;3;3;1;1;264;264;2737;0;Nenhuma;0;0
2000000;RUA GIUSEPPE D'ELIA   Vendo excelente casa no Condomínio Mare Rosso no Recreio dos Bandeirantes!   Ótimo imóvel!   Área do terreno: 278m²   Área construída: 250m²   Composta de 3 a...;Recreio Dos Bandeirantes; Rio de Janeiro;14;14;0;0;8;8;278;278;0;830;Nenhuma;0;0
650000;Cód: TJCA30078. EXCELENTE OPORTUNIDADE!! CASA AMPLA, COMPOSTA DE SALÃO, 3 QUARTOS , SENDO 1 SUÍTE, COPA, COZINHA, BANHEIRO, TERRAÇÕ NA EXTENSÃO DA CASA E QUINTAL. BOA LOCALIZAÇÃO P...;Rua Pontes Correia; Vila Isabel;3;3;0;0;2;2;202;202;159;0;Nenhuma;1;0
1790000;Magnifica casa triplex totalmente reformada juntinho metrô Afonso Pena composta de :1º piso: salâo piso mármore carrara ,lavabo, copa cozinha decoradíssima,área de serviço e garage...;Rua Domício da Gama; Tijuca;5;5;3;3;1;1;238;238;3513;0;Nenhuma;0;0
1760000;CASA MUITO CHARMOSA, SALA EM DOIS AMBIENTES, 4 QUARTOS SENDO 1 SUÍTE E SUÍTE CANADENSE. COZINHA PLANEJADA, DEPENDÊNCIAS COMPLETAS, ÁREA EXTERNA DE APROXIMADAMENTE 30 METROS QUADRAD...;Rua Coelho Neto; Laranjeiras;3;3;2;2;3;3;172;172;3283;0;Nenhuma;1;0
1200000;Uma grande oportunidade, casa em ilha de guaratiba, um dos bairros mais sossegados, seguros, tranquilos do RJ, fica numa rua sem saída, totalmente familiar, e pertinho do Recreio,...;Estrada da Grota Funda; Ilha de Guaratiba;6;6;5;5;1;1;350;350;0;0;Nenhuma;0;0
3400000;Excelente mansão, em rua bucólica e arborizada no Jardim Botânico, três andares com terreno de 200m² e piscina. 1º piso: hall, salão principal, lavabo completo, copa cozinha, hall...;Jardim Botânico; Rio de Janeiro;5;5;4;4;3;3;250;250;5485;0;Nenhuma;0;0
740000;Para você que quer morar em uma tranquila rua mas próxima de vasto comércio, esta é a casa ideal. Casa com três quartos sendo um suíte e um utilizado como sala de jantar, possui um...;Rua Waldir Pereira Nascimento; Portuguesa;3;3;1;1;2;2;260;260;2889;0;Nenhuma;1;0
458000;Excelente casa duplex com 177 m² totais, sendo 1º piso: Sala em dois ambientes em piso porcelanato. 2 quartos amplos bem arejados. Banheiro reformado com box em vidro temperado. Co...;Rua Antônio Portela; Engenho Novo;2;2;1;1;2;2;177;177;1543;0;Nenhuma;0;1
1800000;Condomínio Bela Floresta   Vargem Pequena   Maravilhosa Casa triplex , 100% legalizada em Vargem Pequena. Casa de 480 mts com 7 dormitórios sendo 6 suítes à venda em Vargem Pequena...;Vargem Pequena; Rio de Janeiro;7;7;3;3;7;7;480;480;0;1550;Nenhuma;1;0
999000;Cód: 565918. VENDA   COCOTÁ (ILHA DO GOVERNADOR)  CASA. Aceitamos financiamento e FGTS. Excelente casa duplex na melhor localização do Cocotá! Assim composta: 1º Piso: Duas varanda...;Cocotá; Rio de Janeiro;4;4;5;5;3;3;255;255;117;0;Nenhuma;0;0
990000;Excelente casa em condomínio fechado com segurança 24 horas, construção de centro de terreno com 360m², piscina com sauna molhada, churrasqueira, banheiro de apoio para a área exte...;Vargem Pequena; Rio de Janeiro;4;4;4;4;4;4;350;350;0;600;Nenhuma;0;0
960000;Ótimo apartamento tipo casa de 1ª locação, composto de 3 quartos sendo 1 com suíte e closet. Localização nobre no Jardim Guanabara. 4 banheiros, portas balcão em blindex, excelente...;Rua Nogueira Acioli; Jardim Guanabara;3;3;2;2;3;3;140;140;0;0;Nenhuma;1;0
790000;Casa em área nobre da Tijuca, desocupada, frente de rua, duplex, 160m² de área útil sendo dividida em 2 andares de 80m², terreno com 7m de frente por 13m de lateral com garagem par...;Rua Uruguai; Tijuca;3;3;1;1;2;2;160;160;397;0;Nenhuma;0;0
550000;Excelente Casa Duplex a venda na Rua Miguel Fernandes. Trata se de uma casa construída em um amplo terreno, com uma garagem coberta na frente da casa e garagem descoberta na entrad...;Rua Miguel Fernandes; Méier;4;4;3;3;3;3;72;72;1110;0;Nenhuma;0;0
1570000;Cód: RICA70002.   CASA LINDA E REFORMADA! PERFEITO PARA SEU INVESTIMENTO!!!  Loja Frente de rua com 4 m de fachada envidraçada. 36 m² com salão amplo (+/  25 m²), cozinha e banheir...;Rua Gurupi; Grajaú;7;7;3;3;2;2;300;300;800;0;Nenhuma;0;0
800000;Casa duplex com 2 salas, 3 quartos, terraço, à venda, 88 m² por R$ 800.000   Rio Comprido   Rio de Janeiro/RJ Casa duplex localizada na Rua Campos da Paz, no Rio Comprido. Possui f...;Rua Campos da Paz; Rio Comprido;3;3;0;0;2;2;88;88;0;1;Nenhuma;0;0
630000;Casa à venda na Rua Santo Eleutério, Freguesia de Jacarepaguá   Rio de Janeiro, RJ   Preço: R$ 630000.00   IPTU/Ano: R$ 1438.00   Preço/m²: R$ 4200.00   Condomínio: R$ 0.00  Sobre...;Rua Santo Eleutério; Freguesia- Jacarepaguá;4;4;2;2;3;3;150;150;1438;0;Nenhuma;0;0
790000;Casa em área nobre da Tijuca, desocupada, frente de rua, duplex, 160m² de área útil sendo dividida em 2 andares de 80m², terreno com 7m² de frente por 13m² de lateral com garagem p...;Rua Uruguai; Andaraí;3;3;1;1;2;2;160;160;3900;0;Nenhuma;0;0
360000;OPORTUNIDADE DE LEILÃO Judicial Data do Leilão:  Horário:  Valor inicial: 360.000,00 Valor Avaliação Edital: 720.000,00 Pagamento: à Vista Características do imóvel Imóvel Localiza...;Cachambi; Rio de Janeiro;3;3;0;0;1;1;84;84;0;0;Nenhuma;0;0
790000;Jacarepaguá   linda casa Duplex com 3 quartos sendo 1 suíte, 1º locação, sol da manhã, cozinha ampla, vaga para ate 6 carros. Oportunidade !   atualizado em:;Estrada do Bananal; Jacarepaguá;3;3;6;6;1;1;190;190;250;590;Nenhuma;1;0
750000;Casa grande reformada, confortável. Composta de: 1ºpav. varanda, sala 2 ambientes em piso cerâmica, 1 quarto claro e ventilado, banheiro social com box blindex, cozinha com pia em...;Rua Frei Pedro Sinzig; Honório Gurgel;4;4;2;2;2;2;280;280;116;0;Nenhuma;0;1
432000;Área92m²Suítes01Quartos03Banheiros01Andar0ºElevadorSem elevadorVaga01  ;Tanque; Rio de Janeiro;3;3;1;1;1;1;92;92;800;100;Nenhuma;1;0
1750000;Cód: TICA70006. ATENÇÃO!! Estamos trabalhando em HOME OFFICE. Disponibilizamos também para os nossos clientes visitas virtuais ao imóveis em nosso site e contratos digitais visando...;Rua Ferdinando Laboriau; Tijuca;7;7;5;5;7;7;362;362;289;0;Nenhuma;0;0
685000;Cód: VPCA40085. Você já imaginou morar em uma casa maravilhosa em um condominio fechado, com segurança, portaria 24 horas, vigilancia e câmera de segurança, casa cinematografica, c...;Estrada Curumau; Taquara;4;4;0;0;4;4;265;265;0;380;Nenhuma;0;0
800000;Casa com 4 quartos (1 suíte), varandas, piscina, quintal, 4 vagas, à venda, 220 m² por R$ 800.000   Curicica   Rio de Janeiro/RJ  LOPES ENJOY IMÓVEIS VENDE!  Casa duplex localizada...;Curicica; Rio de Janeiro;4;4;4;4;3;3;220;220;1067;0;Nenhuma;1;0
800000;Casa com 4 quartos (1 suíte), varandas, piscina, quintal, 4 vagas, à venda, 220 m² por R$ 800.000   Curicica   Rio de Janeiro/RJ  LOPES ENJOY IMÓVEIS VENDE!  Casa duplex localizada...;Rua Guaravera; Curicica;4;4;4;4;3;3;220;220;1067;0;Nenhuma;1;0
3200000;PRIVILÉGIO IMÓVEIS VENDE: Ótima casa na rua mais nobre do Humaitá, o andar térreo é composto por um salão em 4 ambientes, lavabo, cozinha ampla, área de serviço, garagem e dependên...;Rua Embaixador Morgan; Humaitá;5;5;3;3;5;5;320;320;0;0;Nenhuma;0;0
1050000;Casa com vista deslumbrante! Multifamiliar, construída em terreno aclive, com a seguinte descrição:  1 casa principal (301m²): varanda, salão, escritório, quarto, copa cozinha, ban...;Rua Pracinha Cesário Aguiar; Pitangueiras;5;5;2;2;4;4;301;301;2234;0;Nenhuma;0;0
1100000;Privilégio Imóveis vende : Excelente casa de rua, localizada no coração de Laranjeiras, bem arborizada, farta em comércio em geral e transportes.  1º Pavimento : Sala ampla com 3 a...;Rua Pereira da Silva; Laranjeiras;2;2;1;1;3;3;120;120;2920;0;Nenhuma;0;0
1250000;"Cód: NTCA40064. Excelente casa triplex com portão automático 01 vaga; 1º andar, sala ampla, cozinha espaçosa com armário , banheiro, dispensa. No 2º andar são 2 quartos espaços sen...";Rua Pardal Mallet; Tijuca;4;4;2;2;5;5;183;183;2761;0;Nenhuma;0;0
1999999;Próximo ao Metrô Uruguai e ao Supermercado Assaí. Excelente casa duplex, bem localizada, clara, ampla e arejada. Composta de: 1º piso: varanda, salão em três ambientes e sala de ja...;Rua Guaxupé; Tijuca;3;3;2;2;3;3;211;211;205;0;Nenhuma;0;0
1400000;Seu novo lar está aqui! Casa maravilhosa, ampla, com piscina, churrasqueira, e 2 vagas de garagem.  Casa composta por:    Sala muito ampla com 2 ambientes    5 Quartos    4 Banheir...;Anil; Rio de Janeiro;5;5;2;2;5;5;360;360;3500;0;Nenhuma;0;0
2950000;Cód: LACA40056. Maravilhosa casa, junto ao BOPE, composto de: 1º piso: salão e living, dando acesso para piscina por porta de vidro, piso granito, com bar, lavabo, toda em pedra ru...;Rua Campo Belo; Laranjeiras;4;4;3;3;4;4;356;356;0;0;Nenhuma;0;0
1000000;Localização privilegiada, no centro da Taquara. Casa frente de rua, centro de terreno, com 5 quartos, 1 suite, 5 banheiros, cozinha grande, área de serviço, terraço com piscina e c...;Rua Ipinambes; Taquara;5;5;2;2;4;4;220;220;1611;0;Nenhuma;1;0
570000;CASA INDEPENDENTE, DUPLEX, COMPOSTA DE: 1º PAVIMENTO: ÁREA LIVRE FRONTAL, SALÃO, BANHEIRO SOCIAL, AMPLA COZINHA E ÁREA DE SERVIÇO 2º PAVIMENTO: QUATRO DORMITÓRIOS, BANHEIRO SOCIAL,...;Bento Ribeiro; Rio de Janeiro;3;3;2;2;2;2;160;160;101;0;Nenhuma;0;0
8500000;Casa de 800m², 5 suítes no condomínio Del Lago   Barra da Tijuca   Maravilhosa casa composta por sala em 2 ambientes, lavabo, 5 amplas suítes, cozinha, dependência completa e área...;Barra da Tijuca; Rio de Janeiro;5;5;2;2;7;7;800;800;11000;2300;Nenhuma;1;0
891000;Ampla e aconchegante casa duplex frente de rua.  1º pavimento: Varanda, sala ampla para 2 ambientes, banheiro social com box blindex, copa cozinha planejada.  2º pavimento: 4 quart...;Rua Odilon Araújo; Cachambi;4;4;20;20;3;3;282;282;457;0;Nenhuma;0;0
1850000;Casa tríplex, composta de sala, 4 quartos sendo 1 suíte mais 3 banheiros com armários planejados e boxes em blindex, totalmente modernizada. Terraço coberto e amplo para receber am...;Rua Homem de Melo; Tijuca;4;4;2;2;2;2;283;283;6700;0;Nenhuma;1;1
1995000;A casa no bairro Recreio dos Bandeirantes com 480 metros quadrados com 5 quartos sendo 5 suites e 4 banheiros Possui jardim, parquinho com diferentes brinquedos. Vai lhe possibilit...;Avenida das Américas; Recreio Dos Bandeirantes;5;5;2;2;4;4;480;480;530;820;Nenhuma;1;0
740000;Cód: WCCA60008. CASA EM RUA PÚBLICA! 2 CASAS NO MESMO TERRENO, COM ENTRADAS INDEPENDENTES!   NO PRIMEIRO PAVIMENTO: CASA TÉRREA COM 1 SALA EM 2 AMBIENTES, INTEGRADA A VARANDA, 3 QU...;Grajaú; Rio de Janeiro;6;6;2;2;5;5;230;230;2966;0;Nenhuma;0;0
790000;Linda Casa Duplex + Sotão , área construída 240m², terreno de 180m², posicionada no centro do terreno. Possui 3 Suítes com duas varandas, sendo uma suíte master com closet e banhei...;Estrada dos Bandeirantes; Vargem Pequena;4;4;2;2;5;5;240;240;0;0;Nenhuma;1;0
2000000;RUA GIUSEPPE D'ELIA   Vendo excelente casa no Condomínio Mare Rosso no Recreio dos Bandeirantes!   Ótimo imóvel!   Área do terreno: 278m²   Área construída: 250m²   Composta de 3 a...;Recreio Dos Bandeirantes; Rio de Janeiro;14;14;0;0;8;8;278;278;0;830;Nenhuma;0;0
650000;Cód: TJCA30078. EXCELENTE OPORTUNIDADE!! CASA AMPLA, COMPOSTA DE SALÃO, 3 QUARTOS , SENDO 1 SUÍTE, COPA, COZINHA, BANHEIRO, TERRAÇÕ NA EXTENSÃO DA CASA E QUINTAL. BOA LOCALIZAÇÃO P...;Rua Pontes Correia; Vila Isabel;3;3;0;0;2;2;202;202;159;0;Nenhuma;1;0
1790000;Magnifica casa triplex totalmente reformada juntinho metrô Afonso Pena composta de :1º piso: salâo piso mármore carrara ,lavabo, copa cozinha decoradíssima,área de serviço e garage...;Rua Domício da Gama; Tijuca;5;5;3;3;1;1;238;238;3513;0;Nenhuma;0;0
1760000;CASA MUITO CHARMOSA, SALA EM DOIS AMBIENTES, 4 QUARTOS SENDO 1 SUÍTE E SUÍTE CANADENSE. COZINHA PLANEJADA, DEPENDÊNCIAS COMPLETAS, ÁREA EXTERNA DE APROXIMADAMENTE 30 METROS QUADRAD...;Rua Coelho Neto; Laranjeiras;3;3;2;2;3;3;172;172;3283;0;Nenhuma;1;0
1200000;Uma grande oportunidade, casa em ilha de guaratiba, um dos bairros mais sossegados, seguros, tranquilos do RJ, fica numa rua sem saída, totalmente familiar, e pertinho do Recreio,...;Estrada da Grota Funda; Ilha de Guaratiba;6;6;5;5;1;1;350;350;0;0;Nenhuma;0;0
3400000;Excelente mansão, em rua bucólica e arborizada no Jardim Botânico, três andares com terreno de 200m² e piscina. 1º piso: hall, salão principal, lavabo completo, copa cozinha, hall...;Jardim Botânico; Rio de Janeiro;5;5;4;4;3;3;250;250;5485;0;Nenhuma;0;0
740000;Para você que quer morar em uma tranquila rua mas próxima de vasto comércio, esta é a casa ideal. Casa com três quartos sendo um suíte e um utilizado como sala de jantar, possui um...;Rua Waldir Pereira Nascimento; Portuguesa;3;3;1;1;2;2;260;260;2889;0;Nenhuma;1;0
458000;Excelente casa duplex com 177 m² totais, sendo 1º piso: Sala em dois ambientes em piso porcelanato. 2 quartos amplos bem arejados. Banheiro reformado com box em vidro temperado. Co...;Rua Antônio Portela; Engenho Novo;2;2;1;1;2;2;177;177;1543;0;Nenhuma;0;1
1800000;Condomínio Bela Floresta   Vargem Pequena   Maravilhosa Casa triplex , 100% legalizada em Vargem Pequena. Casa de 480 mts com 7 dormitórios sendo 6 suítes à venda em Vargem Pequena...;Vargem Pequena; Rio de Janeiro;7;7;3;3;7;7;480;480;0;1550;Nenhuma;1;0
999000;Cód: 565918. VENDA   COCOTÁ (ILHA DO GOVERNADOR)  CASA. Aceitamos financiamento e FGTS. Excelente casa duplex na melhor localização do Cocotá! Assim composta: 1º Piso: Duas varanda...;Cocotá; Rio de Janeiro;4;4;5;5;3;3;255;255;117;0;Nenhuma;0;0
990000;Excelente casa em condomínio fechado com segurança 24 horas, construção de centro de terreno com 360m², piscina com sauna molhada, churrasqueira, banheiro de apoio para a área exte...;Vargem Pequena; Rio de Janeiro;4;4;4;4;4;4;350;350;0;600;Nenhuma;0;0
960000;Ótimo apartamento tipo casa de 1ª locação, composto de 3 quartos sendo 1 com suíte e closet. Localização nobre no Jardim Guanabara. 4 banheiros, portas balcão em blindex, excelente...;Rua Nogueira Acioli; Jardim Guanabara;3;3;2;2;3;3;140;140;0;0;Nenhuma;1;0
790000;Casa em área nobre da Tijuca, desocupada, frente de rua, duplex, 160m² de área útil sendo dividida em 2 andares de 80m², terreno com 7m de frente por 13m de lateral com garagem par...;Rua Uruguai; Tijuca;3;3;1;1;2;2;160;160;397;0;Nenhuma;0;0
550000;Excelente Casa Duplex a venda na Rua Miguel Fernandes. Trata se de uma casa construída em um amplo terreno, com uma garagem coberta na frente da casa e garagem descoberta na entrad...;Rua Miguel Fernandes; Méier;4;4;3;3;3;3;72;72;1110;0;Nenhuma;0;0
1570000;Cód: RICA70002.   CASA LINDA E REFORMADA! PERFEITO PARA SEU INVESTIMENTO!!!  Loja Frente de rua com 4 m de fachada envidraçada. 36 m² com salão amplo (+/  25 m²), cozinha e banheir...;Rua Gurupi; Grajaú;7;7;3;3;2;2;300;300;800;0;Nenhuma;0;0
800000;Casa duplex com 2 salas, 3 quartos, terraço, à venda, 88 m² por R$ 800.000   Rio Comprido   Rio de Janeiro/RJ Casa duplex localizada na Rua Campos da Paz, no Rio Comprido. Possui f...;Rua Campos da Paz; Rio Comprido;3;3;0;0;2;2;88;88;0;1;Nenhuma;0;0
395000;Cód: VPCA20363. Exelente casa de condominio fechado com segurança 24 horas composto por 2 quartos, sala janelas de blindex , terraço e área verde nos fundos, cozinha com armario pl...;Rua Paz de Siqueira; Engenho Novo;2;2;1;1;1;1;102;102;0;120;Nenhuma;0;0
280000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Travessa Cerqueira Lima; Engenho Novo;2;2;0;0;1;1;250;250;50;300;Nenhuma;0;0
1500000;Cód: NTCA30073. Excelente casa frente de Rua, Duplex, amplo terraço, coberto e descoberto, churrasqueira, 1º piso: Salão em dois ambientes, lavabo, copa cozinha, área externa, lava...;Rua Babilônia; Tijuca;3;3;2;2;3;3;196;196;2314;0;Nenhuma;0;0
1100000;Procurando uma casa para comprar do jeito que sempre sonhou? Essa casa foi um sonho com o objetivo de oferecer aos novos proprietarios um lar confortavel e feliz no bairro da Vila...;Rua Samoa; Irajá;4;4;2;2;4;4;246;246;2462;0;Nenhuma;0;0
1800000;Cód: 505483. Aceitamos financiamento e FGTS. Casa de frente. Muito bem localizada na Vila da Penha. Descrita da seguinte forma: duas salas ( de jantar e estar), cinco dormitórios s...;Vila da Penha; Rio de Janeiro;5;5;5;5;6;6;347;347;350;0;Nenhuma;0;0
950000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Estrada do Quitite; Anil;3;3;2;2;5;5;340;340;209;0;Nenhuma;0;0
1580000;Casa Duplex em excelente localização!   150 m² Construídos   3 Quartos, sendo 3 suítes   Sala   Cozinha com ligação a sala de jantar   Lavabo   Quintal com caga para 10 carros   Ch...;Freguesia- Jacarepaguá; Rio de Janeiro;3;3;10;10;4;4;150;150;271;0;Nenhuma;1;0
2000000;RUA GIUSEPPE D'ELIA   Vendo excelente casa no Condomínio Mare Rosso no Recreio dos Bandeirantes!   Ótimo imóvel!   Área do terreno: 278m²   Área construída: 250m²   Composta de 3 a...;Recreio Dos Bandeirantes; Rio de Janeiro;14;14;0;0;8;8;278;278;0;830;Nenhuma;0;0
650000;Cód: TJCA30078. EXCELENTE OPORTUNIDADE!! CASA AMPLA, COMPOSTA DE SALÃO, 3 QUARTOS , SENDO 1 SUÍTE, COPA, COZINHA, BANHEIRO, TERRAÇÕ NA EXTENSÃO DA CASA E QUINTAL. BOA LOCALIZAÇÃO P...;Rua Pontes Correia; Vila Isabel;3;3;0;0;2;2;202;202;159;0;Nenhuma;1;0
