valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;acabamento
550000;VILA COM 08 CASAS VENDA MOGI DAS CRUZES ( IDEAL PARA INVESTIDOS) CASAS DE 01 E 02 DORMITÓRIOS   1º CASA 03 DORMITÓRIOS SENDO 01 SUITE  01 SALA 01 COZINHA 01 WC LAVANDERIA  02 GARAG...;Taboão; Mogi das Cruzes;3;2;1;100;0;0;Nenhuma;1;0
980000;DESCRIÇAO DO IMÓVEL: Excelente sobrado recém construído (06 anos) em fino acabamento, piso em madeira e box nas 3 suítes. ampla sala em 2 ambientes, lavabo, cozinha grande e quinta...;Rua Itajuru; Vila Dom Pedro II;3;3;4;170;1300;0;Destaque;1;0
1150000;ÓTIMO SOBRADO RESIDENCIAL 190m² com 2 Salas, 2 Vagas, 3 Dormitórios, 1 Suites, 5 Banheiros, Lavabo, Cozinha, Dormitório Empregada, Sacada, Edicula, Armario Embutido, Churrasqueira,...;Rua Dom Luís de Bragança; Vila Clementino;3;2;5;190;0;0;Nenhuma;1;0
1250000;Magnifico Sobrado com 3 amplas Suítes com planejados (pisos laminados), 2 Living com pisos em Porcelanato (1 com Varanda), Sala de TV, Jardim de Inverno, Cozinha Planejada com desp...;Rua Cônego Ezequias; Vila Rosalia;3;3;7;400;0;0;Nenhuma;1;1
900000;Casa sobreposta térrea, 3 dormitórios, 1 Suite, banheiro social, Lavabo, 2 vagas de automóveis. Acabamento de alto padrão, toda revestida externamente, porcelanato e instalação par...;Rua 1º de Maio; Aparecida;3;2;2;120;300;0;Nenhuma;1;1
1200000;Casa para fim comercial com localização privilegiada com fácil acesso à Avenida Portugal, Rua Antônio Bastos, próximo dos principais comércios regionais tais como padarias, clínica...;Rua Laura; Centro;3;2;2;176;172;0;Nenhuma;0;0
178000;Código CA01321  Yes Imob   Casa residencial para Venda, Mangabeira, Feira de Santana, 2 dormitórios, 1 banheiro, 153,12 m².  Casas na Mangabeira pronta para morar. Documentação com...;Mangabeira; Feira de Santana;2;0;1;153;0;0;Nenhuma;0;0
903000;A Criscasa imobiliária, vende em Rio das Ostras, excelente residência (tipo mansão) com 414m² de área construída em terreno de 1.090m², com frente para duas ruas.  Sendo: Sala com...;Rua Lourival Neves; Extensao Novo Rio das Ostras;4;22;3;414;0;0;Nenhuma;0;0
1500000;Cód 1788. Belíssimo sobrado de 403m² de terreno e 314m² de área construída com fino acabamento e excelente localização, dispõe de: • Sala em 2 ambientes, teto rebaixado em gesso co...;Santa Rosa; Uberlândia;3;5;5;314;0;0;Nenhuma;0;1
680000;Casa à Venda, 134m² por R$ 680,000. Residencial Solar dos Ataídes 2ª Etapa   Rio Verde/GO   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Nego...;Rua SA - 06; Residencial Solar dos Ataídes 2 Etapa ;3;2;2;134;0;0;Nenhuma;0;0
400000;30/10   Ref. Imovel: V40283   Casa Sobrado   Casa / Sobrado   Vila Maria   152m   2 dormitorios.  Essa casa esta localizado no Vila Maria, possui facil acesso as principais vias da...;Vila Maria; São José dos Campos;2;8;2;152;0;0;Super destaque;0;0
990000;CASA TÉRREA, JARDIM RESIDENCIAL MILANO, INDAIATUBA, SP. 03 DORMITÓRIOS (SENDO 01 SUÍTE MÁSTER), SALA DE ESTAR/TV COM PÉ DIREITO DE 5,00 METROS, BANHEIRO SOCIAL, COZINHA AMERICANA,...;Rua Belarmina Trindade Chele; Residencial Milano;3;4;4;174;140;210;Super destaque;1;0
1200000;Casa na Praia do Campeche   Florianópolis   Amplo terreno e Piscina Casa pra quem busca conforto e tranquilidade. Localizada na bela praia do Campeche, conta com 165 m2 de área con...;Campeche; Florianópolis;2;1;3;165;0;0;Super destaque;0;0
1500000;Terreno de 500 m2 Área útil (construída) mais de 415 m2 Altos: 4 Suítes amplas com armário embutido. Térreo: Garagem coberta para um carro. Garagem descoberta para 4 carros. Sala p...;Rua Aviador Ribeiro; Vila Cascatinha;4;5;6;420;775;0;Nenhuma;1;0
380000;Vazio;Jardim Terras de Sao Joao; Jacareí;2;2;1;150;0;0;Nenhuma;0;0
650000;Imóvel com ótima localização, próximo Lagoa taquaral 800 metros, garagem 03 carros cobertos, Stúdio, 03 dormitórios sendo 01 suíte com closet, sala, copa, cozinha.  ;Parque Taquaral; Campinas;3;3;3;200;1000;0;Nenhuma;1;0
905000;Excelente Oportunidade na Vila Matilde, Lindo Sobrado Frontal disponível para Venda e Locação Comercial. São 03 dormitórios sendo 01 suíte, sala, cozinha planejada, 03 banheiros  c...;Vila Matilde; São Paulo;3;0;3;125;0;0;Nenhuma;1;0
680000;Excelente sobrado 3 dormitórios, sendo um com suíte, 171,90m2 de área privativa, living, cozinha (piso em porcelanato), lavabo, área de serviço, água quente, split, gás central, pá...;Rua Vitório Francisco Giordani; Jardim Itú Sabará;3;2;4;171;947;0;Nenhuma;1;1
840000;Venha conhecer esta linda casa com 287 m² de área construída á venda no bairro Alvinópolis em Atibaia. O bairro Alvinópolis conta com toda infraestrutura necessária para você e sua...;Jardim Alvinopolis; Atibaia;3;4;2;287;0;0;Nenhuma;0;0
4000000;Oportunidade casa alto padrão 607m² alto de pinheiros com 4 dormitórios 3 suítes 4 salas, copa, cozinha,  ;Rua Baiás; Alto de Pinheiros;4;5;5;607;700;0;Nenhuma;1;0
405000;CASA TÉRREA, 2 DORMITÓRIOS, SALA, COZINHA AMERICANA COM ARMÁRIOS,CORREDOR LATERAL, PISO FRIO, 1 BANHEIRO, ÁREA DE SERVIÇO, 2 VAGAS COBERTAS, QUINTAL, EDÍCULA COM SALA, COZINHA, QUA...;Jardim Jamaica; São Paulo;2;2;2;160;0;0;Destaque;0;0
899900;Transforme seus sonhos em realidade: * Excelente localização, fácil acesso. *::. 2 Casas para pessoas exigentes, no Alípio de Melo, Castelo.:: Planeja...;Rua dos Arquitetos; Alípio de Melo;3;6;2;270;195;0;Destaque;0;0
850000;Casa plana com 150m² privativos sendo 03 suítes com closet, lavabo, ambientes amplos e integrados, churrasqueira. 04 vagas de garagem sendo 02 cobertas, terreno com 264m². Entrega...;Boa Vista; Novo Hamburgo;3;2;3;150;0;0;Nenhuma;1;0
600000;CASA COMERCIAL EM BOITUVA NA RUA PRINCIPAL NO BAIRRO DE LORENZI  Casa localizada na rua do comercio no De Lorenzi, na frente da casa uma área coberta comercial com 2 banheiros, no...;Centro; Boituva;2;6;4;160;1120;0;Nenhuma;0;0
545000;Lindo sobrado em condomínio fechado à venda na Pedra Branca, situado no sopé da Serra da Cantareira, próximo a muito verde, ar puro e céu limpo. Ótima localização, com fácil acesso...;Rua Itabira; Vila Santos;3;3;2;115;142;856;Nenhuma;0;0
850000;Lindo sobrado recém construído com sala dois ambientes com porcelanato 70 x 70 cm lembrando madrepérola, com rodapé de 10cm e infra para instalação de ar condicionado, porta de ent...;Vila Brasílio Machado; São Paulo;3;3;5;125;150;0;Nenhuma;0;1
700000;amplo sobrado com 4 dormitórios,sala para 2 ambientes, cozinha com armários,vaga para 4 carros,junto ao Extra Raposo,Leroy merlin,Shopping Raposo etc... venha fazer uma visita  ;Rua Doutor João Vieira Neves; Butantã;4;5;3;200;370;0;Destaque;0;0
1000000;Sobrado com 03 dormitórios, 3 suites, sala dois ambientes, ampla cozinha, entrada lateral , lavanderia, lavabo com 02 vagas de garagem   Otima localização .  Peça pela referencia :...;Rua Vladimir Jorge; Móoca;3;2;6;243;4200;0;Nenhuma;1;0
360000;Sobrados no Jardim Carvalho     Serão 05 unidades de lindos sobrados com aproximadamente 100m², dispostos em:   Parte inferior: sala, cozinha, área de serviço, lavabo e garagem   P...;Jardim Carvalho; Ponta Grossa;3;0;3;100;0;0;Nenhuma;0;0
1200000;Sobrado de esquina, em local privilegiado , próximo a comércios diversos, supermercados, padaria, farmácias, bares, restaurantes. 3 dormitórios, sendo 1 suíte, living com lareira,...;Rua Cristóvão Pereira; Campo Belo;3;2;3;183;0;0;Nenhuma;1;0
1400000;Rio das Ostras   Imobiliária Stellet oferece: Linda casa de esquina com acabamento em alto padrão no condomínio Alphaville Rio Costa do Sol, Fase I, Rio das Ostras Rio de Janeiro....;Avenida Um; Alphaville;3;2;4;241;1783;620;Nenhuma;0;0
180000;ÓTIMA CASA COM ÁREA PRIVATIVA, GEMINADA COM ENTRADA COLETIVA, COM PISO EM CERÂMICA. 2 QUARTOS, SALA, COZINHA COM BANCADA DE GRANITO, DESPENSA, BANHO COM BANCADA DE GRANITO, 2 QUART...;Xangri-lá; Contagem;2;1;1;63;0;0;Nenhuma;0;1
690000;Casa 5/4, Mirante da Lagoa, 200 M² de área construída em terreno de 450 M², quintal todo calçado, armários na cozinha e banheiros, área gourmet, lavanderia, churrasqueira, Jardim d...;Lagoa; Macaé;5;1;3;270;0;0;Nenhuma;0;0
845000;Sobrado à venda com todos os cômodos amplos, sala para dois ambientes, cozinha, três dormitórios, 2 WC, área de serviço, quintal espaçoso e etc. Com garagem para três automóveis e...;Rua Garça; Tatuapé;3;3;2;279;5000;0;Nenhuma;0;0
900000;Casa charmosa, reformada em excelente localização. Living 3 ambientes integrados com muita iluminação natural. Cozinha planejada e funcional. Lavabo. Piso inferior: quintal com chu...;Rua Alfredo Lazzerini; Morumbi;3;3;4;172;343;0;Super destaque;0;0
4199500;Ampla casa no ponto mais nobre do Santa Tereza, vista espetacular da cidade e do rio Guaíba, quase todos os ambientes com a vista deslumbrante! São 5 suítes duas delas com lareira,...;Menino Deus; Porto Alegre;5;4;7;646;11960;2480;Super destaque;1;0
200000;Residência térrea localizada no Parque São Sebastião com 125 m² de terreno e 60 m² de área construída, 2 dormitórios, banheiro social, sala de estar, cozinha, área de serviço e gar...;Parque São Sebastião; Ribeirão Preto;2;2;1;60;32;0;Super destaque;0;0
380000;"  Quarto de despejo;  ";JARDIM MALTA; Hortolândia;3;4;1;178;0;0;Nenhuma;0;0
999985;Casa assobradada, com edícula os fundos!  Sendo:  *Casa principal:   Andar superior: piso em tacos de madeira maciça, estilo fantasia    3 dormitórios amplos, sendo um deles c/ sui...;Vila Moraes; São Paulo;5;3;4;252;5137;0;Nenhuma;0;0
2000000;Casa térrea maravilhosa no condomínio CYRELA DOS BURITIS  Obra em fase final de acabamento  Terreno 485 M2 Área construída 256 M2 3 suítes, sendo uma master com closet  Escritório...;Avenida Landscape; Jardim Sul;6;2;3;256;0;0;Destaque;1;0
560000;Trabalhamos com liberação de carta de crédito imobiliário, para comprar imóvel pronto para morar, compra de terreno, contrucao e até quitar seu financiamento.   * Crédito: 150 mil...;Rua Eliseu Carnevalli; Centro;4;1;2;122;0;0;Nenhuma;0;0
350000;2 quartos, banheiro social, sala, copa, cozinha, lavanderia, garagem para 2 carros sendo 1 coberto.Acabamento com piso frio e laje;Vila Piza; Limeira;2;2;1;250;0;0;Nenhuma;0;0
2400000;Casa de alto padrão localizada a 3 quadras do colégio Farroupilha e 5 min. do Iguatemi, perfeita para morar e ou para clínicas, estéticas, restaurantes, escritórios ou agências, no...;Rua Matias José Bins; Três Figueiras;5;10;7;396;7000;0;Nenhuma;0;0
700000;Cláudia  WhatsApp   CRECISP 90465 F Caio Lacerda   WhatsApp   CRECISP 202913 F  Casa térrea próxima ao Centro!!  São 2 dormitórios, sendo 1 suíte, sala ampla, cozinha planejada, co...;Rua Paulo José Bazzani; Macedo;2;2;2;137;1095;0;Nenhuma;1;0
850000;Oportunidade Para InvestimentoPrédio todo mobiliado, semi   novo, com 4 kitnets completas, e mais uma em construção.Edícula completa, com lavabo e suíte, sala 2 ambientes, cozinha...;Rua Doutor José de Oliveira; ARPOADOR;5;7;5;400;0;0;Nenhuma;1;0
365000;NBKT   NOBILITARE oferta para Venda, Casa, no bairro Passo Das Pedras, em Porto Alegre, com 3 dormitório(s), 3 vaga(s) de garagem, com área privativa de 80.00 m² e área total de 28...;Passo das Pedras; Porto Alegre;3;3;1;80;311;0;Nenhuma;0;0
550000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Paulo Villar; Santo Antônio;3;2;2;125;127;0;Nenhuma;0;0
1600000;Casa com 3 quartos, sendo uma suíte, armários planejados na cozinha quarto da suíte, banheiros e área de serviço, piscina e área de churrasqueira, piso de porcelanato na parte de b...;Rua Antenor Tavares; Cancela Preta;3;2;4;245;0;0;Nenhuma;1;1
1400000;Excelente oportunidade de compra de uma belíssima casa !  Casa de 3 pavimentos, com ambiente bem distribuídos, arejados e bem iluminados. Conta com aquecimento solar, sauna, vaga p...;Rua Francisco Gomes da Rocha; Havaí;4;4;5;312;2757;0;Nenhuma;0;0
460000;Sobrado para Venda no bairro Assunção, localizado na cidade de São Bernardo do Campo / SP, região ABC.     Com 2 dormitórios, possui 2 banheiros, 2 vagas de garagem, 2 salas.     Á...;Rua Rosa Rossi; Assunção;2;2;2;100;1120;0;Nenhuma;0;0
550000;Casa térrea, com 2 dormitórios, sendo um com banheira, banheiro social, sala com cozinha integrada e área de serviço. Planejados sob medida nos quartos, cozinha e banheiro. Pé dire...;Servidão Verde Vale; Ribeirão da Ilha;2;2;1;93;0;0;Destaque;0;1
694000;Casa térrea na Vila Penteado   terreno 22X10, ampla e bem arejada   3 quartos amplos, sendo 1 com armário embutido   2 banheiros   sala   cozinha com armários planejados   lavander...;Rua Guaiçará; Brasilândia;3;5;2;220;155;0;Nenhuma;0;1
375000;Sobrado no Tremembé com 2 dormitórios e garagem Imóvel recém reformado, casa ampla, possibilidade para dois quartos, cozinha recém reformada, banheiro recém reformado, sala\garagem...;Rua Santa Inês; Tremembé;2;1;2;150;0;0;Nenhuma;0;0
700000;Sobrado de 104 metro², 3 dormitórios, 1 suíte, 2 garagem coberta com portão automático, 2 banheiros e 1 lavabo. ;Rua Utupeva; Freguesia do Ó;3;2;2;104;0;0;Nenhuma;1;0
700000;Belíssimo sobrado à venda na Vila Guilhermina, com 157m² de área construída... possui 3 dormitórios (sendo 1 suíte), sala de estar e jantar com sanca, cozinha, lavabo, 3 banheiros...;Vila Guilhermina; São Paulo;3;3;3;157;90;0;Nenhuma;1;0
450000;Casa está bem localizada, próxima a várias escolas públicas e particulares Ponte de ônibus na esquina da rua  Padaria a 500mts Bancos próximos Posto de gasolina etc....   Não perca...;Jardim do Rio Cotia; Cotia;2;2;2;250;55;0;Nenhuma;0;0
924000;Excelente casa residencial, que pode ser transformada em comercial, com várias casas nos fundos de locação. Excelente para investidores.Marque hoje mesmo sua visita.Casas de alugue...;Rua Conde da Figueira; Vila Jardim;3;0;2;114;800;0;Nenhuma;0;0
750000;Sobrado com 222,86 m², averbados. Trata se de um sobrado com dois pavimentos, tendo no pavimento terreo 4 salas, recepção, 3 banheiros, lavanderia, garagem para dois carros. No pav...;Iririú; Joinville;2;2;6;222;0;0;Nenhuma;0;0
580000;Sobrado Geminado em Condomínio fechado em Rua tranquila do bairro Bom Retiro, são 03 amplos dormitórios sendo uma suíte com closet , ampla sala para 2 ambientes, cozinha , preparaç...;Bom Retiro; Joinville;3;2;3;154;0;0;Super destaque;1;0
1400000;Casa a venda na Liberdade , a 600 metros de distancia do metro São Joaquim , são 5 dormitórios , 3 banheiros , living para 3 ambientes , 1 vaga de garagem , 340 metros de área cons...;Liberdade; São Paulo;5;1;3;166;0;0;Super destaque;0;0
3990000;Venha realizar seu sonho de morar num dos melhores bairros de Sao Paulo , o Alto de Pinheiros e ainda em frente a uma deliciosa praça.. Esta casa tem ambientes amplos , arejados e...;Praça Vicentina de Carvalho; Vila Madalena;4;3;5;357;1716;0;Super destaque;0;0
745000;Ótima casa localizada no Castelo, ao lado da escola de cadetes. 3 quartos sendo 1 suíte, 3 banheiros, ar condicionado em todos os quartos, portão eletrônico, armários embutidos, ár...;Jardim Chapadão; Campinas;3;3;3;200;2000;0;Nenhuma;1;0
780000;3 SOBRADOS NOVOS NO PARQUE SÃO DOMINGOS!  CONSTRUÇÃO IMPECÁVEL EXCELENTE ACABAMENTO!!  Sobrado com 3 dormitórios, sendo 1 suíte, wc, lavabo, sala 2 ambientes, copa e cozinha, lavan...;Parque São Domingos; São Paulo;3;2;2;140;0;0;Nenhuma;1;0
1000000;Casa térrea a venda com 3 dormitórios ,2 suítes Ideal para escritório, clínica ou casa de repouso .Ampla casa residencial ou comercial com 285 m² de área construída, 480 m² de terr...;Parque Taquaral; Campinas;3;4;4;287;200;0;Nenhuma;1;0
773000;Sobrado com cerca de 165mts a.c e 125mts de terreno. Conta com sala para 2 ambientes + jardim de inverno, lavabo, cozinha planejada, área de serviço, quintal amplo com churrasqueir...;Rua Jaboticabal; Móoca;3;2;3;165;195;0;Nenhuma;0;0
795000;Ótima casa térrea, vizinha ao Extra Abolição e faculdade Unip, com forte potencial comercial/residencial. Sólida construção nos fundos com 2 amplos dormitórios com armários, sala,...;Rua Monsenhor Fergo O'Connor de Camargo Dauntre; Vila Joaquim Inácio;2;6;3;108;1650;0;Nenhuma;0;0
670000;Vazio;Avenida Álvares de Azevedo; Vila Liberdade;3;2;2;188;1253;0;Nenhuma;0;0
998000;Excelente sobrado   4 suítes, sendo 1 no térreo (1 master com closet), 4 garagens (2 cobertas), quintal com piscina e rancho com churrasqueira, portal eletrônico.    Excelente loca...;Jardim Chapadão; Campinas;4;4;6;300;154;0;Nenhuma;1;0
780000;Sobrado novo de 210 metros. Com 3 dormitórios, sendo 1 suíte,com armários planejados, cozinha estilo americana com ilha e coifa, piso em porcelanato , esquadrias de alumínio, área...;Jardim Itatiaia; Campinas;3;5;3;210;1660;0;Nenhuma;1;1
690000;Casa com 90m2 de área construida,com 2 suites, lavabo,sala,cozinha, churrasqueira e 1 vaga,localizada próxima a Padaria Fiorella e Super Mercado Dia. Está localizada entre as estaç...;Rua Oronzo Scattone; Vila Gumercindo;2;1;3;90;35;0;Nenhuma;1;0
1060000;.Uma magnífica oportunidade para você e sua família!;Parque Brasil 500; Paulínia;4;2;4;235;432;500;Nenhuma;0;0
890000;"Casa no Jardim Esplanada Sendo 3 dormitórios, com uma suíte e Closet Planejado e espelho no teto, 2 suítes simples com planejados; Cozinha Planejada Sala dois ambientes, planejadas...";Jardim Esplanada II; Indaiatuba;3;6;3;217;220;0;Nenhuma;1;1
950000;Casa a venda em São Caetano do Sul. Bairro Boa Vista com á.terreno 436,8 (8x54,60) 02 suítes, sala, 01 banheiro, 01 lavabo, cozinha planejada, lavanderia, quintal grande com churra...;Boa Vista; São Caetano do Sul;2;5;1;436;0;0;Nenhuma;1;0
1380000;Casa sobrado à venda no Residencial Recanto das Canjaranas na cidade de Vinhedo   SP.  Casa Sobrado à venda distribuída da seguinte forma:  Pavimento térreo: sala de jantar, sala d...;Residencial Recanto das Canjaranas; Vinhedo;4;8;6;270;323;0;Nenhuma;0;0
283023;LEIA ATENTAMENTE A DESCRIÇÃO DO ANUNCIO.  Somos uma empresa credenciada junto CAIXA ECONOMICA FEDERAL, especializada na intermediação de venda dos imóveis de propriedade da CAIXA....;Rua Ory Pinheiro Brisola; Vila Industrial;3;0;2;170;0;0;Nenhuma;0;0
350000;duas casas uma na frente e outra no fundo a primeira casa oferece Casa da frente com 2 quartos sala cozinha americana bh e área de serviços. Cômodos 4/ por 3 e meio e o bh três mei...;Urb Salto de São José; Salto;2;2;1;150;300;0;Nenhuma;0;0
585000;JARDIM RESIDENCIAL NOVA VENEZA   A/T 150,00M²  A/C 110,00M²  C/ 3 DORMS SENDO 1 SUÍTE C/ CLOSET, SALA DE ESTAR E JANTAR C/ PÉ DIREITO ALTO DE 4 METROS, COZ, 1 WC SOCIAL, LAVANDERIA...;Jardim Residencial Nova Veneza; Indaiatuba;3;2;1;110;0;0;Nenhuma;1;0
