valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;academia;varanda;transporte;salao;planejado
300000;Apartamento à Venda, 38m² por R$ 300,000. Vila Andrade   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a RT Soluções imobiliárias...;Rua Francisco José da Silva; Vila Andrade;1;1;1;38;70;750;Nenhuma;0;0;0;0;0;0
1650098;Apartamento à Venda, 115m² por R$ 1,650,098. Vila Clementino   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!...;Avenida Onze de Junho; Vila Clementino;3;2;3;115;0;0;Nenhuma;0;0;0;0;0;0
435000;Ótimo apartamento de 106 m², com 3 dormitórios sendo uma suíte com ar condicionado, sala para dois ambientes, cozinha planejada, rea de serviço, banheiro social, box blindex, rico...;Rua André Veloni; Parque dos Bandeirantes;3;0;2;106;0;130;Nenhuma;1;0;0;0;0;1
598000;Apartamento à Venda, 50m² por R$ 598,000. Bela Vista   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Stefanelli & Costa Negocio...;Rua Conselheiro Ramalho; Bela Vista;2;1;1;50;0;400;Nenhuma;0;0;0;0;0;0
660000;Ótima oportunidade! Apartamento á 100 metros da praia. Compõe se 02 dormitórios sendo 01 suíte, 01 banheiro social, sala 02 ambientes, cozinha, área de serviço, varanda gourmet e 0...;Vila Agaó; Bertioga;2;2;1;72;218;910;Nenhuma;1;0;1;1;0;0
1600000;Condomínio Átria Brooklin   Apartamento   115 m²   2 quartos   2 suítes   2 vagas   Portaria 24h   Piscina   Churrasqueira   Espaço Gourmet   Academia   Brinquedoteca   Quadra   Pl...;Avenida Padre Antônio José dos Santos; Cidade Monções;2;2;4;115;333;1350;Nenhuma;1;1;0;0;0;0
370000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Floresta, em Porto Alegre, com 2 dormitório(s), 0 vaga(s) de garagem, com área privativa de 68.13 m² e área total de 83....;Floresta; Porto Alegre;2;0;1;68;0;395;Nenhuma;0;0;0;0;0;0
760000;Excelente apartamento 106 m², totalmente reformado, impecável! Sacada, sol da manhã, 2 quartos, sendo 1 suíte ampliada com 2 wcs, armário planejado nos quartos, sala ampliada para...;Rua Ministro Oscar Saraiva; Jardim das Paineiras;2;2;3;106;200;1400;Destaque;1;0;1;0;0;1
357000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Auxiliadora, em Porto Alegre, com 2 dormitório(s), 1 vaga(s) de garagem, com área privativa de 61.91 m² e área total de...;Auxiliadora; Porto Alegre;2;1;1;61;0;200;Destaque;0;0;0;0;0;0
595000;Apartamento à Venda, 52m² por R$ 595,000. Consolação   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Stefanelli & Costa Negocio...;Rua Frei Caneca; Consolação;2;1;1;52;996;870;Nenhuma;0;0;0;0;0;0
535000;Apartamento para venda em Estuário de 82.00m² com 3 Quartos, 1 Suite e 1 Garagem;Estuario; Santos;3;1;2;82;250;680;Nenhuma;1;0;0;0;0;0
1600000;Apartamento com Esse condomínio dispõe de: Piscina, Espaço gourmet, Academia, Brinquedoteca, Quadra esportiva, Piscina Aquecida, Playground e Salão de jogos.;Alto de Pinheiros; São Paulo;2;2;4;110;364;1150;Nenhuma;0;1;0;0;1;0
589000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Praia de Belas, em Porto Alegre, com 1 dormitório(s), 1 vaga(s) de garagem, com área privativa de 38.22 m² e área total...;Praia de Belas; Porto Alegre;1;1;1;38;1320;535;Nenhuma;0;0;0;0;0;0
2100000;New Incorp   Acquare Campo Belo  Empreendimento construído em 2009 (há 13 anos)pela empresa Tegra SP. O condomínio residencial Acquare Campo Belo é composto por uma torre única. Ap...;Rua Vicente Leporace; Campo Belo;3;3;5;154;636;1460;Nenhuma;0;0;0;0;0;0
300000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Centro, em São Leopoldo, com 2 dormitório(s), 0 vaga(s) de garagem, com área privativa de 82.50 m² e área total de 82.50...;Centro; São Leopoldo;2;0;2;82;0;400;Nenhuma;0;0;0;0;0;0
342000;Apartamento à Venda, 56m² por R$ 342,000. Vila Tibiriçá   Santo André/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Time Investimentos!...;Rua Afonso Arinos; Vila Tibirica;2;1;1;56;0;0;Nenhuma;0;0;0;0;0;0
1240000;Apartamento decorado a venda na região da Vila Olímpia, com 84 m2, dividindo em 2 dormitórios, 1 banheiro com box de vidro, chuveiro a gás, sala de estar, cozinha, lavanderia, ar c...;Rua Fidêncio Ramos; Vila Olímpia;2;2;1;84;490;1000;Super destaque;0;0;0;0;0;0
1850000;Apartamento reformado, na rua Dias da Rocha em Copacabana com 250m², contendo hall, sala de estar/jantar, lavabo. Na parte íntima do imóvel 3 quartos, sendo 1 suíte, além de 2 banh...;Copacabana; Rio de Janeiro;3;1;2;250;813;3000;Super destaque;1;0;0;0;0;0
3590990;O apartamento no bairro Consolação tem 189 metros quadrados com 5 quartos sendo 4 suites e 6 banheiros Possui área de fitness, espaço gourmet, área verde de jardim, área de recreaç...;Rua Bela Cintra; Jardim Paulistano;5;3;6;189;100;2000;Super destaque;1;0;0;1;0;0
613900;"Apartamento no ""Condomínio Concept Lorenzzo""   Setor Oeste   Goiânia/GOGOIÂNIA/GO   SETOR OESTE   APTO C/ 2 VAGAS (nº 83A  83 B) + ESCANINHO   IMÓVEL OCUPADOAv. T 7 e Rua Dom Orion...";Rua T 30; Setor Oeste;3;0;2;113;0;0;Destaque;0;0;0;0;0;0
480000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Bento Araújo; Tucuruvi;3;1;2;84;25;950;Nenhuma;0;0;0;0;0;0
330000;Apartamento conta com 65 metros de área útil, 2 dormitórios, sala, cozinha ampla, 1 banheiro, área de serviço, 1 vaga privativa  Apartamento com localização privilegiada!  Condomín...;São Miguel Paulista; São Paulo;2;0;1;65;0;0;Nenhuma;0;0;0;1;0;0
848000;Apartamento à Venda, 53m² por R$ 848,000. Consolação   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Stefanelli & Costa Negocio...;Rua Frei Caneca; Consolação;2;1;1;53;131;600;Nenhuma;0;0;0;0;0;0
265000;Vende se apartamento Vila Ema R$ 265.000,00  Imóvel com 01 dormitório, sala para 02 ambientes, cozinha planejada e banheiro. Área de serviço Aceita financiamento  Próximo a estação...;Vila Ema; São Paulo;1;0;1;43;0;70;Nenhuma;0;0;0;1;0;1
209000;Apartamento à Venda, 35m² por R$ 209,000. Vila Prudente   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!   Ba...;Avenida Doutor Francisco Mesquita; Vila Prudente;1;0;1;35;0;201;Nenhuma;0;0;0;0;0;0
125000;(12/02) Ref. Imóvel: 2522   Condominio Edificio Mauricio de Oliveira Rosa, Apartamento na Paria Grande, Vila Caiçara, com sala, cozinha, banheiro, vaga rotativa, a 200 m² da Praia,...;Vila Caicara; Praia Grande;1;1;1;32;40;324;Nenhuma;0;0;0;0;0;0
850000;Lindo apartamento de 3 dormitórios, 1 suíte, 2 vagas, lazer completo, ótima localização;Rua Correia de Lemos; Vila Mariana;3;2;3;98;358;1100;Nenhuma;1;0;0;0;0;0
980000;Excelente apartamento com varanda gourmet integrada, linda vista, 3 suítes semi mobiliadas com ar condicionado, banheiro social, cozinha espaçosa e arejada. 2 vagas de garagem cobe...;Vila Firmiano Pinto; São Paulo;3;2;3;103;280;830;Nenhuma;1;0;1;0;0;0
452000;IMÓVEL: 73873    MWK Negócios Imobiliários / CRECI J 06805     Localizado na cidade de Cascavel no bairro Centro           EDIFICIO MONTERREY  Apartamento com as seguintes descriçõ...;Centro; Cascavel;2;1;1;122;0;200;Nenhuma;0;0;0;0;0;0
1548000;Junto metro Vila Madalena, prédio novo, pronto para morar.Amplo terraço, piscina , academia. agende sua visita  ;Sumaré; São Paulo;3;3;4;122;0;0;Nenhuma;0;1;1;1;0;0
496297;Apartamento residencial para Venda  Vila Velha 2 dormitórios sendo 1 suíte, 1 sala, 1 vaga 59,85 m² construída, 59,85 m² útil  #imagem ilustrativa #  Informações Imobiliária Chiaba...;Praia de Itaparica; Vila Velha;2;1;1;57;0;0;Nenhuma;1;0;0;0;0;0
1600000;Belíssimo apartamento localizado no coração do Cambuí, próximo ao Tênis Clube. Em andar intermediário, sol da manhã o imóvel possui 03 confortáveis dormitórios, sendo 02 suítes com...;Rua Coronel Quirino; Cambuí;3;2;4;161;490;900;Nenhuma;1;0;0;0;0;0
480000;Apartamento à Venda, 50m² por R$ 480,000. Brás   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Revenda Chucri!   Basta preenche...;Brás; São Paulo;2;1;1;50;140;400;Nenhuma;0;0;0;0;0;0
1140000;Apartamento de 04 Quartos   Mirante do Sol   Torre Mira   Alphaville   Imóvel finamente decorado com 04 quartos com armários planejados, sendo 02 suites e 02 semi suites com armári...;Alphaville Lagoa Dos Ingleses; Nova Lima;4;3;5;163;120;1209;Nenhuma;1;0;0;0;0;1
245000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Menino Deus, em Porto Alegre, com 2 dormitório(s), 1 vaga(s) de garagem, com área privativa de 41.00 m² e área total de...;Menino Deus; Porto Alegre;2;1;1;41;0;0;Nenhuma;0;0;0;0;0;0
569000;Apartamento 2 dormitórios, 1 suíte, sala de estar e jantar, banheiro social, cozinha americana com churrasqueira, 1 vaga dupla, 62,53m². Prédio com Piscina, salão de festa, fitness...;Jardim do Salso; Porto Alegre;2;2;2;63;0;0;Nenhuma;1;0;0;0;1;0
195000;"Neste apartamento NOVO com 64,27m² de área privativa, você encontra:    dois dormitórios;   sala de estar e jantar;   sacada com churrasqueira;   cozinha;   área de serviço;   banh...";Avenida Barão de Santo Ângelo; Jardelino Ramos;2;1;1;64;1;160;Nenhuma;0;0;1;0;0;0
748000;Apartamento à Venda, 85m² por R$ 748,000. Cerqueira César   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Stefanelli & Costa Ne...;Rua Dona Antônia de Queirós; Cerqueira César;2;1;2;85;100;820;Nenhuma;0;0;0;0;0;0
1690000;Assim como o pico da Cordilheira Branca, no Parque Nacional Huascarán, no Peru, considerado por muitos alpinistas um dos mais belos do mundo, ALPAMAYO Residence destaca se desde a...;Meia Praia; Itapema;4;3;4;160;0;0;Nenhuma;0;0;0;0;0;0
270000;Excelente apartamento desocupado, na Rua Luiz Manoel, com 1 dormitório, sala separada da cozinha, sacada integrada, elevador e box alugado no edifício por R$ 230,00. ]]>;Rua Luiz Manoel; Santana;1;1;1;43;0;340;Nenhuma;0;0;1;0;0;0
370000;Excelente apartamento terreo, composto de sala, 3 dormitórios sendo 1 suíte, banheiro social, cozinha, área externa.  Prédio baixo, imóvel 1 andar, sem escadas.  Aceita financiamen...;Rua Lins de Vasconcelos; Lins de Vasconcelos;3;0;2;100;515;400;Super destaque;1;0;0;0;0;0
420000;Exclusividade no Flamengo. Transversal nobre, arborizada , junto à praia, próximo ao metrô, condução farta e localização privilegiada. Sala quarto com duas janelas, nobre e silenci...;Rua Paissandu; Flamengo;1;0;1;31;0;500;Super destaque;0;0;0;0;0;0
14800000;Apartamento em Riviera de São Lourenço Modulo 07  Apto ( térreo, duplex )  Área Gourmet Piscina Privativa 4 Suítes 658 m² útil 880 m²total 4 Vagas de garagem  Venda não é porteira...;Passeio dos Jequitibas; Riviera de São Lourenço;4;3;6;658;908;6330;Super destaque;1;0;0;0;0;0
171000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Cavalhada, em Porto Alegre, com 1 dormitório(s), 0 vaga(s) de garagem, com área privativa de 40.60 m² e área total de 51...;Cavalhada; Porto Alegre;1;0;1;40;0;360;Nenhuma;0;0;0;0;0;0
405000;Apartamento à Venda, 46m² por R$ 405,000. Vila Paiva   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Revenda Chucri!   Basta pr...;Vila Paiva; São Paulo;2;1;1;46;144;145;Nenhuma;0;0;0;0;0;0
750000;* Aconchegante apartamento de 63 m² semi mobiliado, * Dois dormitórios sendo uma suíte com box de vidro e chuveiro a gás * Ar condicionado no dormitório * Sala de estar com armário...;Campo Belo; São Paulo;2;1;2;63;220;990;Nenhuma;1;0;0;0;0;0
320000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Independência, em Porto Alegre, com 1 dormitório(s), 0 vaga(s) de garagem, com área privativa de 48.00 m² e área total d...;Independência; Porto Alegre;1;0;2;48;0;210;Destaque;0;0;0;0;0;0
999000;A melhor oportunidade no Campo Belo! Apartamento de 68 metros quadrados, repleto de armários de qualidade! São 2 quartos, sendo 1 suíte, banheiro social, sala para 2 ambientes, coz...;Rua Pascal; Campo Belo;2;2;2;68;321;1116;Nenhuma;1;0;0;1;0;0
197198;Apartamento à Venda, 35m² por R$ 197,198. Sapopemba   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!   Basta...;Avenida Sapopemba; Sapopemba;2;0;1;35;0;0;Nenhuma;0;0;0;0;0;0
635000;Apartamento à venda na Rua Silvia Pozzano, Recreio dos Bandeirantes   Rio de Janeiro, RJ   Preço: R$ 635000.00   IPTU/Ano: R$ 2600.00   Preço/m²: R$ 7055.56   Condomínio: R$ 990.00...;Rua Silvia Pozzano; Recreio Dos Bandeirantes;2;1;2;90;2600;990;Nenhuma;0;0;0;0;0;0
595000;Apartamento para locação de 3 dormitórios na Vila Mariana!!!      Local privilegiado, com mercados, hospitais, apenas 15 minutos andando até a estação Vila Mariana e 10 minutos and...;Rua Santa Cruz; Vila Mariana;3;1;1;95;0;680;Nenhuma;0;0;0;1;0;0
489000;2  Dormitório, lindo, 1 sala, 1 suíte, cozinha,2  vagas, lazer completo aproveite.   A vista R$ 489mil /financiamento bancário R$ 500 mil   Localização maravilhosa Oportunidade e q...;Vila Tupi; Praia Grande;2;2;1;106;483;599;Destaque;1;0;0;0;0;0
175000;Apartamento completo 2 dormitórios  IMPORTANTE: metragem, nº de vagas e demais características do imóvel, inclusive valores anunciados de venda e de locação, são meramente estimati...;Avenida Professora Edul Rangel Rabello; Residencial Jequitiba;2;1;1;44;0;240;Nenhuma;0;0;0;0;0;0
1236754;Tribeca   A cidade em torno de você. Entre o urbano e a natureza, o moderno e o sofisticado, o estilo e a liberdade. Fique com tudo!  Planta de 119,22m²   03 Suítes, sendo 01 Rever...;Rua Coronel Jucá; Aldeota;3;2;4;119;0;0;Super destaque;1;0;0;0;0;0
1170000;Por favor, entre em contato com Sheila e informe o nosso codigo 67011.  Os valores descritos neste anuncio poderao sofrer alteracoes conforme solicitacao do proprietario.  Este anu...;Rua Leopoldo de Bulhões; Moema;2;1;2;73;0;994;Nenhuma;0;0;0;0;0;0
210141;Apartamento à Venda, 32m² por R$ 210,141. Cupecê   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!   Basta pre...;Rua Manoel Soares de Oliveira; Cupecê;2;0;1;32;0;0;Nenhuma;0;0;0;0;0;0
380000;Localização privilegiada em Santana, uma das ruas mais cobiçadas do bairro   Apto com armário planejado no quarto, cozinha planejada, sala com varanda, acabamento com piso laminado...;Rua Pedro Doll; Santana;1;1;1;38;200;572;Nenhuma;0;0;1;0;0;1
970000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Avenida Fagundes Filho; Saúde;2;2;2;76;275;650;Nenhuma;0;0;0;0;0;0
260000;APARTAMENTO NO BAIRRO JARDIM PAULICÉIA EM CAMPINAS VENDA. Excelente apartamento térreo, próximo a Av. Jhon Boyd Dunlop, Shopping Unimart e PUCC, com fácil acesso as principais rodo...;Jardim Paulicéia; Campinas;2;1;1;55;612;482;Nenhuma;0;0;0;0;0;0
390000;Código LF0015   Itaipu   Luís imóveis vende   Lindo loft próximo a entrada de Itacoatiara, mobiliado e espaçoso, com 48m², sendo quarto/sala com ar condicionado split e cama de cas...;Itaipu; Niterói;1;1;1;48;120;600;Nenhuma;0;0;0;0;0;0
795000;Apartamento à Venda, 72m² por R$ 795,000. Vila Olímpia   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!   Bas...;Rua Gomes de Carvalho; Vila Olímpia;2;1;1;72;170;850;Nenhuma;0;0;0;0;0;0
750000;Belo Horizonte   Apartamento Padrão   Graça  Excelente apartamento 3 quartos padrão luxo à venda no bairro da Graça  Ed. Urban Garden  Prédio: Revestido em porcelanato, textura e d...;Rua Juruá; Graça;3;2;2;74;185;614;Destaque;0;0;0;0;0;0
330000;Apartamento em Embaré/SP de 70m². 1 quartos CÓDIGO DO IMÓVEL: AP1057983  Entre em contato preenchendo o formulário e informe sempre um telefone para receber todas as informações de...;Rua Sampaio Moreira; Embaré;1;0;1;50;59;600;Nenhuma;0;0;0;0;0;0
470000;Jochims Imoveis vende, O belíssimo Edifício Praça Municipal 47 é composto por apenas 10 unidades sendo 2 por andar frente e fundos. Internamente, o apartamento é dividido por dois...;Praça Municipal; Cristo Redentor;2;2;2;66;900;500;Nenhuma;0;0;0;0;0;0
1300000;Apartamento 3 suítes Mobiliado a venda no Residencial Ame infinity home, localizado no Setor marista possui 150m2 3 vagas  Apartamento mobiliado e decorado, armários em todos os am...;Setor Marista; Goiânia;3;3;3;150;2750;570;Super destaque;1;0;0;0;0;0
3000000;Apartamento disponível para venda no Ed. Castel Bourbon!  Com 443,50m² de área útil, sua planta consiste em 3 salas, copa, cozinha toda trabalhada em granito, churrasqueira em gran...;Rua Coronel Dulcídio; Batel;4;4;6;444;1674;1350;Super destaque;0;0;0;0;0;0
190000;Apartamento1 dormitório, centro histórico,Porto Alegre,  De frente, semi  mobiliado,amplo, living amplo, cozinha montada, ficam todos utensílios. Esquina Washington Luiz, fácil loc...;Rua General Bento Martins; Centro Histórico;1;0;1;44;135;250;Super destaque;0;0;0;0;0;0
520000;Eleve seus padrões de qualidade e sofisticação com o Life 360 Residences. Cada detalhe, da fachada ao acabamento, possui a marca da inovação e o pioneirismo das melhores construtor...;Estrada do Bananal; Freguesia- Jacarepaguá;3;1;1;72;0;0;Nenhuma;0;0;0;0;0;0
1398000;New Incorp   Magnum Duplex, construído em 2007, pela empresa Tecnisa. O condomínio residencial Magnum Duplex é composto por uma torre única. Bela unidade em seus 80m², Living para...;Rua Guajurus; Vila Olímpia;1;2;2;80;420;900;Destaque;0;0;0;0;0;0
439000;APARTAMENTO DE 82 METROS QUADRADOS POSIÇÃO NASCENTE MÓVEIS PROJETADOS 2 ELEVADORES SALA PARA 2 AMBIENTES 3 QUARTOS SENDO 1 SUÍTE COM AR CONDICIONADOS COZINHA EQUIPADA COOKTOP COIFA...;Miramar; João Pessoa;3;1;1;82;0;400;Nenhuma;1;0;0;1;0;0
480000;Lindo apartamento em condomínio no último andar.  Esquina com João Fiusa apartamento no último andar, 103mts 3 dormitórios sendo 1 suíte 3 banheiros moveis planejados 2 vagas de ga...;Alto da Boa Vista; Ribeirão Preto;3;2;3;103;55;615;Nenhuma;1;0;0;0;0;1
199000;Caminho Imóveis vende apartamento de 01 (um) dormitório e 01 (uma) vaga de garagem, próximo do Shopping Bourbon Ipiranga. apartamento de um dormitório, garagem, cozinha, área de se...;Rua Portuguesa; Partenon;1;1;1;44;0;183;Nenhuma;0;0;0;0;0;0
